id	category	gms_name	kms_name	icon
27617	Face	Intergalactic Face	은한 얼굴	
27618	Face	Charmed Face	깨발랄 얼굴	
27619	Face	Pensive Face	울림 얼굴	
27620	Face	Trustworthy Face	믿음 얼굴	
27621	Face	Curiosity Face		
27622	Face	Cobalt Filigree Face	슬우 얼굴	
27623	Face	Pure Nostalgia Face		
27624	Face	Tenderhearted Face		
27625	Face	Timorous Face	근심어린 얼굴	
27635	Face	Resolved Face	결의에 찬 얼굴	
27636	Face	Coy Face		
27637	Face	Sprightly Face	신나 얼굴	
27638	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
27639	Face	Will Face	윌 얼굴	
27640	Face	Tender Gaze Face		
27641	Face	Demure Face		
27644	Face	Moonbeam Face	랑랑 얼굴	
27645	Face	Rosalia Face	로잘리아 얼굴	
27646	Face	Smart-Aleck Face		
27647	Face	Jaded Doll Face		
27648	Face	Derpy Guy Face	히힛 얼굴	
27649	Face	Wide Smile Face		
27650	Face	Faint Smile Face		
27651	Face	I Don't Really Care Face		
27652	Face	Hoyoung Face	호영 얼굴	
27653	Face	Bummed Face		
27654	Face	Bushy Brows Face		
27655	Face	Stone-Cold Face		
27664	Face	Solemn Face	근엄한 얼굴	
27665	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
27666	Face	Sour Face	화풀린 뾰로통 얼굴	
27667	Face	Gleaming Cutie Face	흥흥 얼굴	
27668	Face	Devious Face		
27669	Face	Cloudie Face	구르미 얼굴	
27670	Face	Deer Eyes Face	사슴눈 얼굴	
27671	Face	Sentimental Jewel-Eyed Face		
27672	Face	Falsely Accused Face		
27673	Face	Suspicious Face	의심 얼굴	
27674	Face	Eager Boy Face	멋져 얼굴	
27675	Face	Popping Candy Face	팝핑캔디 얼굴	
27676	Face	Fawn Face	아기사슴 얼굴	
27677	Face	Silver Marble Face	은구슬 얼굴	
27678	Face	Haughty Face	새초롬 얼굴	
27679	Face	Sly Blush Face	하늘 얼굴	
27680	Face	Ball Candy Face	알사탕 얼굴	
27681	Face	Pumpkin Star Face	호박별 얼굴	
27682	Face	Puppy Eyes Face	몽몽이 얼굴	
27683	Face	Bashful Face	포로링 얼굴	
27684	Face	Zoned Out Face	졸린데 얼굴	
27685	Face	White Deer Face	백록 얼굴	
27686	Face	Shrewd Face	차돌 얼굴	
27687	Face	Polite Interest Face	살짝 얼굴	
27688	Face	Soulless Face		
27689	Face	Hazy Memory Face	흐린 기억 얼굴	
27690	Face	Puffy Face		
27692	Face	Adele Face	아델 얼굴	
27693	Face	Ralph Face		
27694	Face	Ronnie Face		
27695	Face	Confounded Face		
27696	Face	Lethargic Face	한숨 얼굴	
27697	Face	Derpy Guy Face		
27698	Face	Simper Face	생긋 얼굴	
27699	Face	Alora Face		
27706	Face	Starry Summer Night Face	샤이닝 얼굴	
27707	Face	Hallowkitty Face	할로캣 얼굴	
27708	Face	Non-plussed Face	꿈나라 얼굴	
27709	Face	Haggard Face	파리한 얼굴	
27710	Face	Uninterested Face	무심 얼굴	
27711	Face	Chucklehead Face	헤헤 얼굴	
27713	Face	Very Positive Face		
27714	Face	Little Star Cocoon Face		
27715	Face	Soulful Gaze Face		
27716	Face	Regal Romance Face		
27717	Face	Intergalactic Face	은한 얼굴	
27718	Face	Charmed Face	깨발랄 얼굴	
27719	Face	Pensive Face	울림 얼굴	
27720	Face	Trustworthy Face	믿음 얼굴	
27721	Face	Curiosity Face		
27722	Face	Cobalt Filigree Face	슬우 얼굴	
27723	Face	Pure Nostalgia Face		
27724	Face	Tenderhearted Face		
27725	Face	Timorous Face	근심어린 얼굴	
27735	Face	Resolved Face	결의에 찬 얼굴	
27736	Face	Coy Face		
27737	Face	Sprightly Face	신나 얼굴	
27738	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
27739	Face	Will Face	윌 얼굴	
27740	Face	Tender Gaze Face		
27741	Face	Demure Face		
27744	Face	Moonbeam Face	랑랑 얼굴	
27745	Face	Rosalia Face	로잘리아 얼굴	
27746	Face	Smart-Aleck Face		
27747	Face	Jaded Doll Face		
27748	Face	Derpy Guy Face	히힛 얼굴	
27749	Face	Wide Smile Face		
27750	Face	Faint Smile Face		
27751	Face	I Don't Really Care Face		
27752	Face	Hoyoung Face	호영 얼굴	
27753	Face	Bummed Face		
27754	Face	Bushy Brows Face		
27755	Face	Stone-Cold Face		
27764	Face	Solemn Face	근엄한 얼굴	
27765	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
27766	Face	Sour Face	화풀린 뾰로통 얼굴	
27767	Face	Gleaming Cutie Face	흥흥 얼굴	
27768	Face	Devious Face		
27769	Face	Cloudie Face	구르미 얼굴	
27770	Face	Deer Eyes Face	사슴눈 얼굴	
27771	Face	Sentimental Jewel-Eyed Face		
27772	Face	Falsely Accused Face		
27773	Face	Suspicious Face	의심 얼굴	
27774	Face	Eager Boy Face	멋져 얼굴	
27775	Face	Popping Candy Face	팝핑캔디 얼굴	
27776	Face	Fawn Face	아기사슴 얼굴	
27777	Face	Silver Marble Face	은구슬 얼굴	
27778	Face	Haughty Face	새초롬 얼굴	
27779	Face	Sly Blush Face	하늘 얼굴	
27780	Face	Ball Candy Face	알사탕 얼굴	
27781	Face	Pumpkin Star Face	호박별 얼굴	
27782	Face	Puppy Eyes Face	몽몽이 얼굴	
27783	Face	Bashful Face	포로링 얼굴	
27784	Face	Zoned Out Face	졸린데 얼굴	
27785	Face	White Deer Face	백록 얼굴	
27786	Face	Shrewd Face	차돌 얼굴	
27787	Face	Polite Interest Face	살짝 얼굴	
27788	Face	Soulless Face		
27789	Face	Hazy Memory Face	흐린 기억 얼굴	
27790	Face	Puffy Face		
27792	Face	Adele Face	아델 얼굴	
27793	Face	Ralph Face		
27794	Face	Ronnie Face		
27795	Face	Confounded Face		
27796	Face	Lethargic Face	한숨 얼굴	
27797	Face	Derpy Guy Face		
27798	Face	Simper Face	생긋 얼굴	
27799	Face	Alora Face		
27806	Face	Starry Summer Night Face		
27807	Face	Hallowkitty Face		
27808	Face	Non-plussed Face		
27809	Face	Haggard Face		
27810	Face	Uninterested Face		
27811	Face	Chucklehead Face		
27813	Face	Very Positive Face		
27814	Face	Little Star Cocoon Face		
27815	Face	Soulful Gaze Face		
27816	Face	Regal Romance Face		
27817	Face	Intergalactic Face		
27818	Face	Charmed Face		
27819	Face	Pensive Face		
27820	Face	Trustworthy Face		
27821	Face	Curiosity Face		
27822	Face	Cobalt Filigree Face		
27823	Face	Pure Nostalgia Face		
27824	Face	Tenderhearted Face		
27825	Face	Timorous Face		
27835	Face	Resolved Face		
27836	Face	Coy Face		
27837	Face	Sprightly Face		
27838	Face	Not-So-Chucklehead Face		
27840	Face	Tender Gaze Face		
27841	Face	Demure Face		
27844	Face	Moonbeam Face		
27845	Face	Rosalia Face		
27846	Face	Smart-Aleck Face		
27847	Face	Jaded Doll Face		
27848	Face	Chinless Derpy Guy Face		
27849	Face	Wide Smile Face		
27850	Face	Faint Smile Face		
27851	Face	I Don't Really Care Face		
27852	Face	Hoyoung Face		
27853	Face	Bummed Face		
27854	Face	Bushy Brows Face		
27855	Face	Stone-Cold Face		
27864	Face	Solemn Face		
27865	Face	Enticing Cattertons Face		
27866	Face	Sour Face		
27867	Face	Gleaming Cutie Face		
27868	Face	Devious Face		
27869	Face	Cloudie Face		
27870	Face	Deer Eyes Face		
27871	Face	Sentimental Jewel-Eyed Face		
27872	Face	Falsely Accused Face		
27873	Face	Suspicious Face		
27874	Face	Eager Boy Face		
27875	Face	Lively Boy Face		
27876	Face	Fawn Face		
27877	Face	Silver Marble Face		
27878	Face	Haughty Face		
27879	Face	Sly Blush Face		
27880	Face	Ball Candy Face		
27881	Face	Pumpkin Star Face		
27882	Face	Puppy Eyes Face		
27883	Face	Bashful Face		
27885	Face	White Deer Face		
27886	Face	Shrewd Face		
27887	Face	Polite Interest Face		
27888	Face	Soulless Face		
27889	Face	Hazy Memory Face		
27890	Face	Puffy Face		
27892	Face	Adele Face		
27893	Face	Ralph Face		
27894	Face	Ronnie Face		
27895	Face	Confounded Face		
27896	Face	Lethargic Face		
27897	Face	Derpy Guy Face		
27898	Face	Simper Face		
27899	Face	Alora Face		
28000	Face	Fancy Free Face		
28001	Face	Hawalu Face		
28008	Face	Starry Summer Night Face	샤이닝 얼굴	
28009	Face	Petulant Face	힝구 얼굴	
28010	Face	Hallowkitty Face	할로캣 얼굴	
28011	Face	Verus Hilla Face	진 힐라 얼굴	
28012	Face	Alliance Commander Cygnus Face	연합 사령관 시그너스 얼굴	
28013	Face	Proud Face	우쭐 얼굴	
28014	Face	Non-plussed Face	꿈나라 얼굴	
28015	Face	Haggard Face	파리한 얼굴	
28016	Face	Uninterested Face	무심 얼굴	
28017	Face	Chucklehead Face	헤헤 얼굴	
28019	Face	Very Positive Face		
28020	Face	Little Star Cocoon Face		
28021	Face	Soulful Gaze Face		
28022	Face	Regal Romance Face		
28023	Face	Charmed Face	깨발랄 얼굴	
28024	Face	Shy Face	맑음 얼굴	
28025	Face	Trustworthy Face	믿음 얼굴	
28026	Face	Curiosity Face		
28027	Face	Cobalt Filigree Face	슬아 얼굴	
28028	Face	Pure Nostalgia Face		
28029	Face	Tenderhearted Face		
28030	Face	Timorous Face	근심어린 얼굴	
28041	Face	Resolved Face	결의에 찬 얼굴	
28042	Face	Coy Face		
28043	Face	Sprightly Face	신나 얼굴	
28044	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
28045	Face	Tender Gaze Face		
28046	Face	Demure Face		
28049	Face	Hoi Poi Face	호이포이 얼굴	
28050	Face	Pensive Face	울림 얼굴	
28051	Face	Smart-Aleck Face		
28052	Face	Jaded Doll Face		
28053	Face	Derpy Gal Face	히힛 얼굴	
28054	Face	Wide Smile Face		
28055	Face	Faint Smile Face		
28056	Face	I Don't Really Care Face	수줍은 얼굴	
28057	Face	Hoyoung Face	호영 얼굴	
28058	Face	Bummed Face		
28059	Face	Bushy Brows Face		
28060	Face	Stone-Cold Face		
28070	Face	Oz Face	오즈 얼굴	
28071	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
28072	Face	Sleepy Time Face	졸린 조용한 얼굴	
28073	Face	Sparkling Sweetheart Face	흥흥 얼굴	
28074	Face	Devious Face		
28075	Face	Seren Face	세렌 얼굴	
28076	Face	Cloudie Face	구르미 얼굴	
28078	Face	Deer Eyes Face	사슴눈 얼굴	
28079	Face	Moni Face	요미 얼굴	
28080	Face	Sentimental Jewel-Eyed Face		
28081	Face	Falsely Accused Face		
28082	Face	Suspicious Face	의심 얼굴	
28083	Face	Eager Girl Face	멋져 얼굴	
28084	Face	Popping Candy Face	팝핑캔디 얼굴	
28085	Face	Fawn Face	아기사슴 얼굴	
28086	Face	Silver Marble Face	은구슬 얼굴	
28087	Face	Haughty Face	새초롬 얼굴	
28088	Face	Sly Blush Face	하늘 얼굴	
28089	Face	Ball Candy Face	알사탕 얼굴	
28090	Face	Pumpkin Star Face	호박별 얼굴	
28091	Face	Puppy Eyes Face	몽몽이 얼굴	
28092	Face	Bashful Face	포로링 얼굴	
28093	Face	Zoned Out Face	졸린데 얼굴	
28094	Face	White Deer Face	백록 얼굴	
28095	Face	Twinkle Face	트윙클 얼굴	
28096	Face	Maybelle Face	메이벨 얼굴	
28097	Face	Polite Interest Face	살짝 얼굴	
28098	Face	Soulless Face		
28099	Face	Hazy Memory Face	흐린 기억 얼굴	
28100	Face	Fancy Free Face		
28101	Face	Hawalu Face		
28108	Face	Starry Summer Night Face	샤이닝 얼굴	
28109	Face	Petulant Face	힝구 얼굴	
28110	Face	Hallowkitty Face	할로캣 얼굴	
28111	Face	Verus Hilla Face	진 힐라 얼굴	
28112	Face	Alliance Commander Cygnus Face	연합 사령관 시그너스 얼굴	
28113	Face	Proud Face	우쭐 얼굴	
28114	Face	Non-plussed Face	꿈나라 얼굴	
28115	Face	Haggard Face	파리한 얼굴	
28116	Face	Uninterested Face	무심 얼굴	
28117	Face	Chucklehead Face	헤헤 얼굴	
28119	Face	Very Positive Face		
28120	Face	Little Star Cocoon Face		
28121	Face	Soulful Gaze Face		
28122	Face	Regal Romance Face		
28123	Face	Charmed Face	깨발랄 얼굴	
28124	Face	Shy Face	맑음 얼굴	
28125	Face	Trustworthy Face	믿음 얼굴	
28126	Face	Curiosity Face		
28127	Face	Cobalt Filigree Face	슬아 얼굴	
28128	Face	Pure Nostalgia Face		
28129	Face	Tenderhearted Face		
28130	Face	Timorous Face	근심어린 얼굴	
28141	Face	Resolved Face	결의에 찬 얼굴	
28142	Face	Coy Face		
28143	Face	Sprightly Face	신나 얼굴	
28144	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
28145	Face	Tender Gaze Face		
28146	Face	Demure Face		
28149	Face	Hoi Poi Face	호이포이 얼굴	
28150	Face	Pensive Face	울림 얼굴	
28151	Face	Smart-Aleck Face		
28152	Face	Jaded Doll Face		
28153	Face	Derpy Gal Face	히힛 얼굴	
28154	Face	Wide Smile Face		
28155	Face	Faint Smile Face		
28156	Face	I Don't Really Care Face	수줍은 얼굴	
28157	Face	Hoyoung Face	호영 얼굴	
28158	Face	Bummed Face		
28159	Face	Bushy Brows Face		
28160	Face	Stone-Cold Face		
28170	Face	Oz Face	오즈 얼굴	
28171	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
28172	Face	Sleepy Time Face	졸린 조용한 얼굴	
28173	Face	Sparkling Sweetheart Face	흥흥 얼굴	
28174	Face	Devious Face		
28175	Face	Seren Face	세렌 얼굴	
28176	Face	Cloudie Face	구르미 얼굴	
28178	Face	Deer Eyes Face	사슴눈 얼굴	
28179	Face	Moni Face	요미 얼굴	
28180	Face	Sentimental Jewel-Eyed Face		
28181	Face	Falsely Accused Face		
28182	Face	Suspicious Face	의심 얼굴	
28183	Face	Eager Girl Face	멋져 얼굴	
28184	Face	Popping Candy Face	팝핑캔디 얼굴	
28185	Face	Fawn Face	아기사슴 얼굴	
28186	Face	Silver Marble Face	은구슬 얼굴	
28187	Face	Haughty Face	새초롬 얼굴	
28188	Face	Sly Blush Face	하늘 얼굴	
28189	Face	Ball Candy Face	알사탕 얼굴	
28190	Face	Pumpkin Star Face	호박별 얼굴	
28191	Face	Puppy Eyes Face	몽몽이 얼굴	
28192	Face	Bashful Face	포로링 얼굴	
28193	Face	Zoned Out Face	졸린데 얼굴	
28194	Face	White Deer Face	백록 얼굴	
28195	Face	Twinkle Face	트윙클 얼굴	
28196	Face	Maybelle Face	메이벨 얼굴	
28197	Face	Polite Interest Face	살짝 얼굴	
28198	Face	Soulless Face		
28199	Face	Hazy Memory Face	흐린 기억 얼굴	
28200	Face	Fancy Free Face		
28201	Face	Hawalu Face		
28208	Face	Starry Summer Night Face	샤이닝 얼굴	
28209	Face	Petulant Face	힝구 얼굴	
28210	Face	Hallowkitty Face	할로캣 얼굴	
28211	Face	Verus Hilla Face	진 힐라 얼굴	
28212	Face	Alliance Commander Cygnus Face	연합 사령관 시그너스 얼굴	
28213	Face	Proud Face	우쭐 얼굴	
28214	Face	Non-plussed Face	꿈나라 얼굴	
28215	Face	Haggard Face	파리한 얼굴	
28216	Face	Uninterested Face	무심 얼굴	
28217	Face	Chucklehead Face	헤헤 얼굴	
28219	Face	Very Positive Face		
28220	Face	Little Star Cocoon Face		
28221	Face	Soulful Gaze Face		
28222	Face	Regal Romance Face		
28223	Face	Charmed Face	깨발랄 얼굴	
28224	Face	Shy Face	맑음 얼굴	
28225	Face	Trustworthy Face	믿음 얼굴	
28226	Face	Curiosity Face		
28227	Face	Cobalt Filigree Face	슬아 얼굴	
28228	Face	Pure Nostalgia Face		
28229	Face	Tenderhearted Face		
28230	Face	Timorous Face	근심어린 얼굴	
28241	Face	Resolved Face	결의에 찬 얼굴	
28242	Face	Coy Face		
28243	Face	Sprightly Face	신나 얼굴	
28244	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
28245	Face	Tender Gaze Face		
28246	Face	Demure Face		
28249	Face	Hoi Poi Face	호이포이 얼굴	
28250	Face	Pensive Face	울림 얼굴	
28251	Face	Smart-Aleck Face		
28252	Face	Jaded Doll Face		
28253	Face	Chinless Derpy Gal Face	히힛 얼굴	
28254	Face	Wide Smile Face		
28255	Face	Faint Smile Face		
28256	Face	I Don't Really Care Face	수줍은 얼굴	
28257	Face	Hoyoung Face	호영 얼굴	
28258	Face	Bummed Face		
28259	Face	Bushy Brows Face		
28260	Face	Stone-Cold Face		
28270	Face	Oz Face	오즈 얼굴	
28271	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
28272	Face	Sleepy Time Face	졸린 조용한 얼굴	
28273	Face	Sparkling Sweetheart Face	흥흥 얼굴	
28274	Face	Devious Face		
28275	Face	Seren Face	세렌 얼굴	
28276	Face	Cloudie Face	구르미 얼굴	
28278	Face	Deer Eyes Face	사슴눈 얼굴	
28279	Face	Moni Face	요미 얼굴	
28280	Face	Sentimental Jewel-Eyed Face		
28281	Face	Falsely Accused Face		
28282	Face	Suspicious Face	의심 얼굴	
28283	Face	Eager Girl Face	멋져 얼굴	
28284	Face	Popping Candy Face	팝핑캔디 얼굴	
28285	Face	Fawn Face	아기사슴 얼굴	
28286	Face	Silver Marble Face	은구슬 얼굴	
28287	Face	Haughty Face	새초롬 얼굴	
28288	Face	Sly Blush Face	하늘 얼굴	
28289	Face	Ball Candy Face	알사탕 얼굴	
28290	Face	Pumpkin Star Face	호박별 얼굴	
28291	Face	Puppy Eyes Face	몽몽이 얼굴	
28292	Face	Bashful Face	포로링 얼굴	
28293	Face	Zoned Out Face	졸린데 얼굴	
28294	Face	White Deer Face	백록 얼굴	
28295	Face	Twinkle Face	트윙클 얼굴	
28296	Face	Maybelle Face	메이벨 얼굴	
28297	Face	Polite Interest Face	살짝 얼굴	
28298	Face	Soulless Face		
28299	Face	Hazy Memory Face	흐린 기억 얼굴	
28300	Face	Fancy Free Face		
28301	Face	Hawalu Face		
28308	Face	Starry Summer Night Face	샤이닝 얼굴	
28309	Face	Petulant Face	힝구 얼굴	
28310	Face	Hallowkitty Face	할로캣 얼굴	
28311	Face	Verus Hilla Face	진 힐라 얼굴	
28312	Face	Alliance Commander Cygnus Face	연합 사령관 시그너스 얼굴	
28313	Face	Proud Face	우쭐 얼굴	
28314	Face	Non-plussed Face	꿈나라 얼굴	
28315	Face	Haggard Face	파리한 얼굴	
28316	Face	Uninterested Face	무심 얼굴	
28317	Face	Chucklehead Face	헤헤 얼굴	
28319	Face	Very Positive Face		
28320	Face	Little Star Cocoon Face		
28321	Face	Soulful Gaze Face		
28322	Face	Regal Romance Face		
28323	Face	Charmed Face	깨발랄 얼굴	
28324	Face	Shy Face	맑음 얼굴	
28325	Face	Trustworthy Face	믿음 얼굴	
28326	Face	Curiosity Face		
28327	Face	Cobalt Filigree Face	슬아 얼굴	
28328	Face	Pure Nostalgia Face		
28329	Face	Tenderhearted Face		
28330	Face	Timorous Face	근심어린 얼굴	
28341	Face	Resolved Face	결의에 찬 얼굴	
28342	Face	Coy Face		
28343	Face	Sprightly Face	신나 얼굴	
28344	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
28345	Face	Tender Gaze Face		
28346	Face	Demure Face		
28349	Face	Hoi Poi Face	호이포이 얼굴	
28350	Face	Pensive Face	울림 얼굴	
28351	Face	Smart-Aleck Face		
28352	Face	Jaded Doll Face		
28353	Face	Derpy Gal Face	히힛 얼굴	
28354	Face	Wide Smile Face		
28355	Face	Faint Smile Face		
28356	Face	I Don't Really Care Face	수줍은 얼굴	
28357	Face	Hoyoung Face	호영 얼굴	
28358	Face	Bummed Face		
28359	Face	Bushy Brows Face		
28360	Face	Stone-Cold Face		
28370	Face	Oz Face	오즈 얼굴	
28371	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
28372	Face	Sleepy Time Face	졸린 조용한 얼굴	
28373	Face	Sparkling Sweetheart Face	흥흥 얼굴	
28374	Face	Devious Face		
28375	Face	Seren Face	세렌 얼굴	
28376	Face	Cloudie Face	구르미 얼굴	
28378	Face	Deer Eyes Face	사슴눈 얼굴	
28379	Face	Moni Face	요미 얼굴	
28380	Face	Sentimental Jewel-Eyed Face		
28381	Face	Falsely Accused Face		
28382	Face	Suspicious Face	의심 얼굴	
28383	Face	Eager Girl Face	멋져 얼굴	
28384	Face	Popping Candy Face	팝핑캔디 얼굴	
28385	Face	Fawn Face	아기사슴 얼굴	
28386	Face	Silver Marble Face	은구슬 얼굴	
28387	Face	Haughty Face	새초롬 얼굴	
28388	Face	Sly Blush Face	하늘 얼굴	
28389	Face	Ball Candy Face	알사탕 얼굴	
28390	Face	Pumpkin Star Face	호박별 얼굴	
28391	Face	Puppy Eyes Face	몽몽이 얼굴	
28392	Face	Bashful Face	포로링 얼굴	
28393	Face	Zoned Out Face	졸린데 얼굴	
28394	Face	White Deer Face	백록 얼굴	
28395	Face	Twinkle Face	트윙클 얼굴	
28396	Face	Maybelle Face	메이벨 얼굴	
28397	Face	Polite Interest Face	살짝 얼굴	
28398	Face	Soulless Face		
28399	Face	Hazy Memory Face	흐린 기억 얼굴	
28400	Face	Fancy Free Face		
28401	Face	Hawalu Face		
28408	Face	Starry Summer Night Face	샤이닝 얼굴	
28409	Face	Petulant Face	힝구 얼굴	
28410	Face	Hallowkitty Face	할로캣 얼굴	
28411	Face	Verus Hilla Face	진 힐라 얼굴	
28412	Face	Alliance Commander Cygnus Face	연합 사령관 시그너스 얼굴	
28413	Face	Proud Face	우쭐 얼굴	
28414	Face	Non-plussed Face	꿈나라 얼굴	
28415	Face	Haggard Face	파리한 얼굴	
28416	Face	Uninterested Face	무심 얼굴	
28417	Face	Chucklehead Face	헤헤 얼굴	
28419	Face	Very Positive Face		
28420	Face	Little Star Cocoon Face		
28421	Face	Soulful Gaze Face		
28422	Face	Regal Romance Face		
28423	Face	Charmed Face	깨발랄 얼굴	
28424	Face	Shy Face	맑음 얼굴	
28425	Face	Trustworthy Face	믿음 얼굴	
28426	Face	Curiosity Face		
28427	Face	Cobalt Filigree Face	슬아 얼굴	
28428	Face	Pure Nostalgia Face		
28429	Face	Tenderhearted Face		
28430	Face	Timorous Face	근심어린 얼굴	
28441	Face	Resolved Face	결의에 찬 얼굴	
28442	Face	Coy Face		
28443	Face	Sprightly Face	신나 얼굴	
28444	Face	Not-So-Chucklehead Face	차분한 헤헤 얼굴	
28445	Face	Tender Gaze Face		
28446	Face	Demure Face		
28449	Face	Hoi Poi Face	호이포이 얼굴	
28450	Face	Pensive Face	울림 얼굴	
28451	Face	Smart-Aleck Face		
28452	Face	Jaded Doll Face		
28453	Face	Derpy Gal Face	히힛 얼굴	
28454	Face	Wide Smile Face		
28455	Face	Faint Smile Face		
28456	Face	I Don't Really Care Face	수줍은 얼굴	
28457	Face	Hoyoung Face	호영 얼굴	
28458	Face	Bummed Face		
28459	Face	Bushy Brows Face		
28460	Face	Stone-Cold Face		
28470	Face	Oz Face	오즈 얼굴	
28471	Face	Enticing Cattertons Face	도발적인 아잉 얼굴	
28472	Face	Sleepy Time Face	졸린 조용한 얼굴	
